"@timestamp",message
"Apr 1, 2026 @ 14:15:25.421","An unhandled exception has occurred while executing the request."
"Apr 1, 2026 @ 14:15:25.423","Connection id ""0HNKF297HNB5P"", Request id ""0HNKF297HNB5P:00000002"": An unhandled exception was thrown by the application."
"Apr 1, 2026 @ 14:15:25.484","Failed executing DbCommand (30,004ms) [Parameters=[@__request_IdPlan_0='?' (Size = 50), @__request_IdIntegracionAlumno_1='?' (Size = 50)], CommandType='Text', CommandTimeout='30']
SELECT [t2].[IdAsignaturaCalificacion], [t2].[AnyoAcademico], [t2].[AsignaturaCalificacionOrigenId], [t2].[AsignaturaExpedienteId], [t2].[Calificacion], [t2].[Ciclo], [t2].[Convocatoria], [t2].[DatoCalidad], [t2].[EsDiligenciada], [t2].[EsMatriculaHonor], [t2].[EsNoPresentado], [t2].[EsPredefensa], [t2].[EstadoCalificacionId], [t2].[FechaConfirmado], [t2].[FechaPublicado], [t2].[HorasxCredito], [t2].[IdPublicadorConfirmador], [t2].[IdRefActa], [t2].[IdRefAsignaturaMatriculada], [t2].[IdRefAsignaturaOfertada], [t2].[IdRefDefensa], [t2].[IdRefDiligencia], [t2].[IdRefGrupoCurso], [t2].[IdRefPeriodoLectivo], [t2].[InclusionRepositorio], [t2].[JustificacionSuspenso], [t2].[NoDisponible], [t2].[NombreCalificacion], [t2].[NombreGrupo], [t2].[Observaciones], [t2].[OcultarNotaNumerica], [t2].[Plataforma], [t2].[PropuestaMatriculaHonorTFE], [t2].[SiglasCalificacion], [t2].[Superada], [t2].[TextoNotaNoDisponible], [t2].[TipoConvocatoriaId], [t2].[TituloTrabajoFinEstudio], [t2].[Vigente], [t2].[IdEstadoCalificacion], [t2].[Nombre], [t2].[IdTipoConvocatoria], [t2].[Codigo], [t2].[EsComision], [t2].[Nombre0], [t0].[IdExpedienteAlumno], [t0].[Id], [t0].[Id0], [t1].[Id], [t1].[Id0], [t1].[Id1]
FROM (
    SELECT TOP(1) [e].[IdExpedienteAlumno], [e0].[Id], [t].[Id] AS [Id0]
    FROM [ExpedienteAlumno] AS [e]
    LEFT JOIN [EstadosExpedientes] AS [e0] ON [e].[EstadoId] = [e0].[Id]
    LEFT JOIN [TitulacionesAccesos] AS [t] ON [e].[TitulacionAccesoId] = [t].[Id]
    WHERE [e].[IdRefPlan] = @__request_IdPlan_0 AND [e].[IdRefIntegracionAlumno] = @__request_IdIntegracionAlumno_1
) AS [t0]
INNER JOIN (
    SELECT [a].[Id], [a].[ExpedienteAlumnoId], [e1].[Id] AS [Id0], [s].[Id] AS [Id1]
    FROM [AsignaturasExpedientes] AS [a]
    LEFT JOIN [ExpedientesEspecializaciones] AS [e1] ON [a].[ExpedienteEspecializacionId] = [e1].[Id]
    INNER JOIN [SituacionesAsignaturas] AS [s] ON [a].[SituacionAsignaturaId] = [s].[Id]
) AS [t1] ON [t0].[IdExpedienteAlumno] = [t1].[ExpedienteAlumnoId]
INNER JOIN (
    SELECT [a0].[IdAsignaturaCalificacion], [a0].[AnyoAcademico], [a0].[AsignaturaCalificacionOrigenId], [a0].[AsignaturaExpedienteId], [a0].[Calificacion], [a0].[Ciclo], [a0].[Convocatoria], [a0].[DatoCalidad], [a0].[EsDiligenciada], [a0].[EsMatriculaHonor], [a0].[EsNoPresentado], [a0].[EsPredefensa], [a0].[EstadoCalificacionId], [a0].[FechaConfirmado], [a0].[FechaPublicado], [a0].[HorasxCredito], [a0].[IdPublicadorConfirmador], [a0].[IdRefActa], [a0].[IdRefAsignaturaMatriculada], [a0].[IdRefAsignaturaOfertada], [a0].[IdRefDefensa], [a0].[IdRefDiligencia], [a0].[IdRefGrupoCurso], [a0].[IdRefPeriodoLectivo], [a0].[InclusionRepositorio], [a0].[JustificacionSuspenso], [a0].[NoDisponible], [a0].[NombreCalificacion], [a0].[NombreGrupo], [a0].[Observaciones], [a0].[OcultarNotaNumerica], [a0].[Plataforma], [a0].[PropuestaMatriculaHonorTFE], [a0].[SiglasCalificacion], [a0].[Superada], [a0].[TextoNotaNoDisponible], [a0].[TipoConvocatoriaId], [a0].[TituloTrabajoFinEstudio], [a0].[Vigente], [e2].[IdEstadoCalificacion], [e2].[Nombre], [t3].[IdTipoConvocatoria], [t3].[Codigo], [t3].[EsComision], [t3].[Nombre] AS [Nombre0]
    FROM [AsignaturasCalificaciones] AS [a0]
    INNER JOIN [EstadosCalificaciones] AS [e2] ON [a0].[EstadoCalificacionId] = [e2].[IdEstadoCalificacion]
    INNER JOIN [TiposConvocatorias] AS [t3] ON [a0].[TipoConvocatoriaId] = [t3].[IdTipoConvocatoria]
) AS [t2] ON [t1].[Id] = [t2].[AsignaturaExpedienteId]
ORDER BY [t0].[IdExpedienteAlumno], [t0].[Id], [t0].[Id0], [t1].[Id], [t1].[Id0], [t1].[Id1], [t2].[IdAsignaturaCalificacion], [t2].[IdEstadoCalificacion], [t2].[IdTipoConvocatoria]"
"Apr 1, 2026 @ 14:15:25.487","An exception occurred while iterating over the results of a query for context type 'Unir.Expedientes.Persistence.Context.ExpedientesContext'.
Microsoft.Data.SqlClient.SqlException (0x80131904): Execution Timeout Expired.  The timeout period elapsed prior to completion of the operation or the server is not responding.
 ---> System.ComponentModel.Win32Exception (258): No error information
   at Microsoft.Data.SqlClient.SqlCommand.<>c.<ExecuteDbDataReaderAsync>b__211_0(Task`1 result)
   at System.Threading.Tasks.ContinuationResultTaskFromResultTask`2.InnerInvoke()
   at System.Threading.ExecutionContext.RunInternal(ExecutionContext executionContext, ContextCallback callback, Object state)
--- End of stack trace from previous location ---
   at System.Threading.ExecutionContext.RunInternal(ExecutionContext executionContext, ContextCallback callback, Object state)
   at System.Threading.Tasks.Task.ExecuteWithThreadLocal(Task& currentTaskSlot, Thread threadPoolThread)
--- End of stack trace from previous location ---
   at Microsoft.EntityFrameworkCore.Storage.RelationalCommand.ExecuteReaderAsync(RelationalCommandParameterObject parameterObject, CancellationToken cancellationToken)
   at Microsoft.EntityFrameworkCore.Storage.RelationalCommand.ExecuteReaderAsync(RelationalCommandParameterObject parameterObject, CancellationToken cancellationToken)
   at Microsoft.EntityFrameworkCore.Query.RelationalShapedQueryCompilingExpressionVisitor.ShaperProcessingExpressionVisitor.<PopulateSplitIncludeCollectionAsync>g__InitializeReaderAsync|26_0[TIncludingEntity,TIncludedEntity](RelationalQueryContext queryContext, RelationalCommandCache relationalCommandCache, IReadOnlyList`1 readerColumns, Boolean detailedErrorsEnabled, CancellationToken cancellationToken)
   at Microsoft.EntityFrameworkCore.SqlServer.Storage.Internal.SqlServerExecutionStrategy.ExecuteAsync[TState,TResult](TState state, Func`4 operation, Func`4 verifySucceeded, CancellationToken cancellationToken)
   at Microsoft.EntityFrameworkCore.Query.RelationalShapedQueryCompilingExpressionVisitor.ShaperProcessingExpressionVisitor.PopulateSplitIncludeCollectionAsync[TIncludingEntity,TIncludedEntity](Int32 collectionId, RelationalQueryContext queryContext, IExecutionStrategy executionStrategy, RelationalCommandCache relationalCommandCache, IReadOnlyList`1 readerColumns, Boolean detailedErrorsEnabled, SplitQueryResultCoordinator resultCoordinator, Func`3 childIdentifier, IReadOnlyList`1 identifierValueComparers, Func`5 innerShaper, Func`4 relatedDataLoaders, INavigationBase inverseNavigation, Action`2 fixup, Boolean trackingQuery)
   at Microsoft.EntityFrameworkCore.Query.RelationalShapedQueryCompilingExpressionVisitor.ShaperProcessingExpressionVisitor.TaskAwaiter(Func`1[] taskFactories)
   at Microsoft.EntityFrameworkCore.Query.RelationalShapedQueryCompilingExpressionVisitor.ShaperProcessingExpressionVisitor.PopulateSplitIncludeCollectionAsync[TIncludingEntity,TIncludedEntity](Int32 collectionId, RelationalQueryContext queryContext, IExecutionStrategy executionStrategy, RelationalCommandCache relationalCommandCache, IReadOnlyList`1 readerColumns, Boolean detailedErrorsEnabled, SplitQueryResultCoordinator resultCoordinator, Func`3 childIdentifier, IReadOnlyList`1 identifierValueComparers, Func`5 innerShaper, Func`4 relatedDataLoaders, INavigationBase inverseNavigation, Action`2 fixup, Boolean trackingQuery)
   at Microsoft.EntityFrameworkCore.Query.RelationalShapedQueryCompilingExpressionVisitor.ShaperProcessingExpressionVisitor.TaskAwaiter(Func`1[] taskFactories)
   at Microsoft.EntityFrameworkCore.Query.Internal.SplitQueryingEnumerable`1.AsyncEnumerator.MoveNextAsync()
ClientConnectionId:18156999-3a70-4da3-849e-39e650cd964f
Error Number:-2,State:0,Class:11"
"Apr 1, 2026 @ 14:15:25.507","An unhandled exception has occurred while executing the request."
"Apr 1, 2026 @ 14:15:25.509","Connection id ""0HNKF2BH9S4HQ"", Request id ""0HNKF2BH9S4HQ:000001AF"": An unhandled exception was thrown by the application."
"Apr 1, 2026 @ 14:15:50.880","Exception caught: No existen calificaciones con el id acta: 904478. RabbitMQ message End on: 5dc1348fa74c, Method: Unir.Expedientes.Application.Rabbit.ActaArchivada.ActaArchivadaCommand, End Date: 04/01/2026 12:15:50, Request: {""IdActa"":904478,""Fecha"":""2026-03-16T11:00:00"",""IdClase"":807378,""TipoEvaluacion"":""Ordinaria"",""IdAlumnoIntegracion"":""0"",""OrigenActa"":""Defensa"",""Message"":""{/u0022IdActa/u0022:904478,/u0022Fecha/u0022:/u00222026-03-16T11:00:00/u0022,/u0022IdClase/u0022:807378,/u0022TipoEvaluacion/u0022:/u0022Ordinaria/u0022,/u0022IdAlumnoIntegracion/u0022:/u00220/u0022,/u0022OrigenActa/u0022:/u0022Defensa/u0022}"",""ExcludeTracking"":false}"
"Apr 1, 2026 @ 14:15:50.884","Ocurrió una Excepción del tipo: System.AggregateException
One or more errors occurred. (No existen calificaciones con el id acta: 904478)
   at System.Threading.Tasks.Task.Wait(Int32 millisecondsTimeout, CancellationToken cancellationToken)
   at Unir.Framework.Crosscutting.RabbitMqBus.RabbitMqBusListener.DeserializeAndProcessForSuscriberAsync(String messageKey, String messageName, String messageContent, String messageSender)
   at Unir.Framework.Crosscutting.RabbitMqBus.RabbitMqBusListener.DeserializeAndProcessForSuscriberAsync(String messageKey, String messageName, String messageContent, String messageSender)
   at Unir.Framework.Crosscutting.RabbitMqBus.RabbitMqBusListener.ProcessMessagesForSubscriberAsync(Object sender, BasicDeliverEventArgs eventArgs)
No existen calificaciones con el id acta: 904478
   at Unir.Expedientes.Application.Common.Behaviors.LoggingRabbitMqBehavior`2.Handle(TRequest request, RequestHandlerDelegate`1 next, CancellationToken cancellationToken) in /src/Application/Common/Behaviors/LoggingRabbitMqBehavior.cs:line 45
   at MediatR.Pipeline.RequestPreProcessorBehavior`2.Handle(TRequest request, RequestHandlerDelegate`1 next, CancellationToken cancellationToken)
   at Unir.Framework.ApplicationSuperTypes.Behaviours.RequestValidationBehavior`2.Handle(TRequest request, RequestHandlerDelegate`1 next, CancellationToken cancellationToken)
   at Unir.Framework.ApplicationSuperTypes.Behaviours.RequestPerformanceBehaviour`2.Handle(TRequest request, RequestHandlerDelegate`1 next, CancellationToken cancellationToken)
   at Unir.Expedientes.WebUi.Subscriptions.ActaArchivadaSubscriptor.HandleAsync(MessageContext`1 message) in /src/Web/Subscriptions/ActaArchivadaSubscriptor.cs:line 35
   at Unir.Framework.Crosscutting.RabbitMqBus.RabbitMqBusListener.<>c__DisplayClass24_0.<<DeserializeAndProcessForSuscriberAsync>b__5>d.MoveNext()

Ha ocurrido un error durante la Deserialización y/o Proceso del Mensaje con Key: '7203d12c-1606-41d4-be6b-6b0d26f5d46c', Nombre: 'ActaArchivada' y Contenido: '{""IdActa"":904478,""Fecha"":""2026-03-16T11:00:00"",""IdClase"":807378,""TipoEvaluacion"":""Ordinaria"",""IdAlumnoIntegracion"":""0"",""OrigenActa"":""Defensa""}'."
"Apr 1, 2026 @ 14:16:21.343","Failed executing DbCommand (30,004ms) [Parameters=[], CommandType='Text', CommandTimeout='30']
SELECT [a].[Id], [a].[Anulada], [a].[AsignaturaExpedienteId], [a].[EsDemo], [a].[EsReapertura], [a].[ExpedienteAlumnoId], [a].[FechaApertura], [a].[FechaInicio], [a].[IdRefAsignaturaMatriculada], [a].[IdRefAsignaturaOfertada], [a].[IdRefMatricula], [a].[IdRefPeriodoAcademico], [a].[IdRefPeriodoLectivo], [a].[Orden]
FROM [AsignaturasMatriculadasExpediente] AS [a]
WHERE [a].[AsignaturaExpedienteId] IN (6336209, 6336210, 6336211, 6336212, 6336213, 12073732, 12073733, 12073734, 12073735)"
"Apr 1, 2026 @ 14:16:21.344","An exception occurred while iterating over the results of a query for context type 'Unir.Expedientes.Persistence.Context.ExpedientesContext'.
Microsoft.Data.SqlClient.SqlException (0x80131904): Execution Timeout Expired.  The timeout period elapsed prior to completion of the operation or the server is not responding.
 ---> System.ComponentModel.Win32Exception (258): No error information
   at Microsoft.Data.SqlClient.SqlCommand.<>c.<ExecuteDbDataReaderAsync>b__211_0(Task`1 result)
   at System.Threading.Tasks.ContinuationResultTaskFromResultTask`2.InnerInvoke()
   at System.Threading.ExecutionContext.RunInternal(ExecutionContext executionContext, ContextCallback callback, Object state)
--- End of stack trace from previous location ---
   at System.Threading.ExecutionContext.RunInternal(ExecutionContext executionContext, ContextCallback callback, Object state)
   at System.Threading.Tasks.Task.ExecuteWithThreadLocal(Task& currentTaskSlot, Thread threadPoolThread)
--- End of stack trace from previous location ---
   at Microsoft.EntityFrameworkCore.Storage.RelationalCommand.ExecuteReaderAsync(RelationalCommandParameterObject parameterObject, CancellationToken cancellationToken)
   at Microsoft.EntityFrameworkCore.Storage.RelationalCommand.ExecuteReaderAsync(RelationalCommandParameterObject parameterObject, CancellationToken cancellationToken)
   at Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryingEnumerable`1.AsyncEnumerator.InitializeReaderAsync(AsyncEnumerator enumerator, CancellationToken cancellationToken)
   at Microsoft.EntityFrameworkCore.SqlServer.Storage.Internal.SqlServerExecutionStrategy.ExecuteAsync[TState,TResult](TState state, Func`4 operation, Func`4 verifySucceeded, CancellationToken cancellationToken)
   at Microsoft.EntityFrameworkCore.Query.Internal.SingleQueryingEnumerable`1.AsyncEnumerator.MoveNextAsync()
ClientConnectionId:051a1b42-a7c4-460c-9b78-2c5ef5ddb5bf
Error Number:-2,State:0,Class:11"
"Apr 1, 2026 @ 14:16:21.348","Exception caught: Execution Timeout Expired.  The timeout period elapsed prior to completion of the operation or the server is not responding.. RabbitMQ message End on: 84103fc6a161, Method: Unir.Expedientes.Application.Rabbit.SignedDocument.SignedDocumentCommand, End Date: 04/01/2026 12:16:21, Request: {""UniversityIntegrationId"":""UNIR_ES"",""DocumentTypeCode"":""ACTATFT"",""ActTft"":{""StudentIntegrationId"":""731534"",""PlanStudyId"":""2007"",""CourseId"":""807378"",""ActId"":""904478"",""Subject"":{""Convocatory"":1},""Grades"":[{""Type"":1,""TextType"":""Estructura"",""Value"":1.80},{""Type"":2,""TextType"":""Contenido"",""Value"":3.00},{""Type"":3,""TextType"":""Defensa"",""Value"":1.40}],""HonorDegree"":false,""ProposalHonorDegree"":false,""NoPresented"":false,""FinalNote"":6.2,""InclusionRepository"":false,""JustificationSuspense"":"""",""Observations"":null,""Title"":""Aplicaci/u00F3n de principios neuroeducativos en una propuesta gamificada para el aula de 4/u00BA de primaria."",""DefenseDate"":""2026-03-16T00:00:00""}}"
"Apr 1, 2026 @ 14:16:21.350","Ocurrió una Excepción del tipo: System.AggregateException
One or more errors occurred. (Execution Timeout Expired.  The timeout period elapsed prior to completion of the operation or the server is not responding.)
   at System.Threading.Tasks.Task.Wait(Int32 millisecondsTimeout, CancellationToken cancellationToken)
   at Unir.Framework.Crosscutting.RabbitMqBus.RabbitMqBusListener.DeserializeAndProcessForSuscriberAsync(String messageKey, String messageName, String messageContent, String messageSender)
   at Unir.Framework.Crosscutting.RabbitMqBus.RabbitMqBusListener.DeserializeAndProcessForSuscriberAsync(String messageKey, String messageName, String messageContent, String messageSender)
   at Unir.Framework.Crosscutting.RabbitMqBus.RabbitMqBusListener.ProcessMessagesForSubscriberAsync(Object sender, BasicDeliverEventArgs eventArgs)
Execution Timeout Expired.  The timeout period elapsed prior to completion of the operation or the server is not responding.
   at Unir.Expedientes.Application.Common.Behaviors.LoggingRabbitMqBehavior`2.Handle(TRequest request, RequestHandlerDelegate`1 next, CancellationToken cancellationToken) in /src/Application/Common/Behaviors/LoggingRabbitMqBehavior.cs:line 45
   at MediatR.Pipeline.RequestPreProcessorBehavior`2.Handle(TRequest request, RequestHandlerDelegate`1 next, CancellationToken cancellationToken)
   at Unir.Framework.ApplicationSuperTypes.Behaviours.RequestValidationBehavior`2.Handle(TRequest request, RequestHandlerDelegate`1 next, CancellationToken cancellationToken)
   at Unir.Framework.ApplicationSuperTypes.Behaviours.RequestPerformanceBehaviour`2.Handle(TRequest request, RequestHandlerDelegate`1 next, CancellationToken cancellationToken)
   at Unir.Expedientes.WebUi.Subscriptions.SignedDocumentSubscriptor.HandleAsync(MessageContext`1 message) in /src/Web/Subscriptions/SignedDocumentSubscriptor.cs:line 63
   at Unir.Framework.Crosscutting.RabbitMqBus.RabbitMqBusListener.<>c__DisplayClass24_0.<<DeserializeAndProcessForSuscriberAsync>b__5>d.MoveNext()

Ha ocurrido un error durante la Deserialización y/o Proceso del Mensaje con Key: 'a4e5af23-fa34-4015-956a-25b3a1da9aa8', Nombre: 'DocumentoFirmado' y Contenido: '{""UniversidadIdIntegracion"":""UNIR_ES"",""CodDocumentoTipo"":""ACTATFT"",""IdentificadorExterno"":""904478"",""Estado"":""Signed"",""URL"":""https://verifirma.unir.net/Cotejo?csv=25cc33f2-8ab9-408b-b466-e04a9058e846&hash=M284WHRtalVGdVRlWTM4TFJxTHBlSUg1SG80RGprTldtZnRhc213dWZ1K3dHblFwTkgvRjJXZEMvWVdmUkl1UG1MWUZ1dnA4bXY3SFc4MFFCenduRFE9PQ=="",""CSV"":""25cc33f2-8ab9-408b-b466-e04a9058e846"",""MotivoRechazo"":null,""ActaTft"":{""IdActaInterno"":""904478"",""IdAlumnoIntegracion"":""731534"",""IdPlanEstudios"":""2007"",""IdCurso"":""807378"",""Tipo"":2,""TipoTexto"":""Acta Trabajo Fin de Máster"",""Alumno"":{""Documento"":""04214304Z"",""Nombre"":""Natalia"",""PrimerApellido"":""López Aragón"",""SegundoApellido"":"""",""CorreoElectronico"":""n.lopez.aragon@gmail.com"",""SexoSpecified"":false},""Estudio"":{""Centro"":""UNIR"",""Codigo"":""3416"",""Nombre"":""Máster Universitario en Tecnología Educativa y Competencias Digitales""},""Asignatura"":{""Codigo"":""18253"",""Nombre"":""Trabajo fin de Máster"",""Grupo"":""1"",""Periodo"":""Febrero 2025 C"",""Convocatoria"":1,""AnoAcademico"":""2025-2026""},""Director"":{""Documento"":""1091796460001"",""NombreApellidos"":""ANA VICTORIA POENITZ BOUDOT"",""Universidad"":""UNIR""},""Tribunal"":[{""tipo"":0,""TipoTexto"":""Presidente"",""Value"":""MARIA DE LOS ANGELES POCIÑO BRIOA""},{""tipo"":1,""TipoTexto"":""Secretario"",""Value"":""MARIA DEL MAR SORIA IBAÑEZ""},{""tipo"":2,""TipoTexto"":""Vocal"",""Value"":""""}],""EmailSecretario"":""mariadelmar.soria@unir.net"",""Titulo"":""Aplicación de principios neuroeducativos en una propuesta gamificada para el aula de 4º de primaria."",""FechaDefensa"":""2026-03-16T00:00:00"",""FechaDefensaSpecified"":true,""Calificacion"":[{""Tipo"":0,""TipoTexto"":""Estructura"",""Value"":1.80},{""Tipo"":1,""TipoTexto"":""Contenido"",""Value"":3.00},{""Tipo"":2,""TipoTexto"":""Defensa"",""Value"":1.40}],""NotaFinal"":6.2,""NotaFinalSpecified"":true,""JustificacionSuspenso"":"""",""Observaciones"":null,""MatriculaHonor"":false,""PropuestaMatriculaHonor"":false,""NoPresentado"":false,""InclusionRepositorio"":false,""UrlVerificacion"":""https://verifirma.unir.net/CSV/"",""Csv"":""25cc33f2-8ab9-408b-b466-e04a9058e846"",""Metadatos"":[{""Codigo"":""TIPO"",""Nombre"":""Tipo de documento firmado"",""NombreEng"":""Type of signed document"",""Valor"":""Acta de fin de Máster"",""Orden"":10},{""Codigo"":""ID"",""Nombre"":""Identificador de documento"",""NombreEng"":""Document Identifier"",""Valor"":""25cc33f2-8ab9-408b-b466-e04a9058e846"",""Orden"":20},{""Codigo"":""NUMPAGS"",""Nombre"":""Número de Páginas del documento (incluida esta diligencia)"",""NombreEng"":""Number of pages of the document (including this proceeding)"",""Valor"":""2"",""Orden"":30}]}}'."
"Apr 1, 2026 @ 14:16:21.918","Failed executing DbCommand (30,002ms) [Parameters=[@p41='?' (DbType = Boolean), @p42='?' (DbType = Int32), @p43='?' (DbType = Boolean), @p44='?' (DbType = Boolean), @p45='?' (DbType = Int32), @p46='?' (DbType = Date), @p47='?' (DbType = Date), @p48='?' (Size = 50) (DbType = AnsiString), @p49='?' (Size = 50) (DbType = AnsiString), @p50='?' (DbType = Int32), @p51='?' (DbType = Int32), @p52='?' (DbType = Int32), @p53='?' (DbType = Int32)], CommandType='Text', CommandTimeout='30']
SET IMPLICIT_TRANSACTIONS OFF;
SET NOCOUNT ON;
INSERT INTO [AsignaturasMatriculadasExpediente] ([Anulada], [AsignaturaExpedienteId], [EsDemo], [EsReapertura], [ExpedienteAlumnoId], [FechaApertura], [FechaInicio], [IdRefAsignaturaMatriculada], [IdRefAsignaturaOfertada], [IdRefMatricula], [IdRefPeriodoAcademico], [IdRefPeriodoLectivo], [Orden])
OUTPUT INSERTED.[Id]
VALUES (@p41, @p42, @p43, @p44, @p45, @p46, @p47, @p48, @p49, @p50, @p51, @p52, @p53);"
"Apr 1, 2026 @ 14:16:21.941","An exception occurred in the database while saving changes for context type 'Unir.Expedientes.Persistence.Context.ExpedientesContext'.
Microsoft.EntityFrameworkCore.DbUpdateException: An error occurred while saving the entity changes. See the inner exception for details.
 ---> Microsoft.Data.SqlClient.SqlException (0x80131904): Execution Timeout Expired.  The timeout period elapsed prior to completion of the operation or the server is not responding.
 ---> System.ComponentModel.Win32Exception (258): No error information
   at Microsoft.Data.SqlClient.SqlCommand.<>c.<ExecuteDbDataReaderAsync>b__211_0(Task`1 result)
   at System.Threading.Tasks.ContinuationResultTaskFromResultTask`2.InnerInvoke()
   at System.Threading.ExecutionContext.RunInternal(ExecutionContext executionContext, ContextCallback callback, Object state)
--- End of stack trace from previous location ---
   at System.Threading.ExecutionContext.RunInternal(ExecutionContext executionContext, ContextCallback callback, Object state)
   at System.Threading.Tasks.Task.ExecuteWithThreadLocal(Task& currentTaskSlot, Thread threadPoolThread)
--- End of stack trace from previous location ---
   at Microsoft.EntityFrameworkCore.Storage.RelationalCommand.ExecuteReaderAsync(RelationalCommandParameterObject parameterObject, CancellationToken cancellationToken)
   at Microsoft.EntityFrameworkCore.Storage.RelationalCommand.ExecuteReaderAsync(RelationalCommandParameterObject parameterObject, CancellationToken cancellationToken)
   at Microsoft.EntityFrameworkCore.Update.ReaderModificationCommandBatch.ExecuteAsync(IRelationalConnection connection, CancellationToken cancellationToken)
ClientConnectionId:8684c85a-e280-4103-bc1b-1a2219711294
Error Number:-2,State:0,Class:11
   --- End of inner exception stack trace ---
   at Microsoft.EntityFrameworkCore.Update.ReaderModificationCommandBatch.ExecuteAsync(IRelationalConnection connection, CancellationToken cancellationToken)
   at Microsoft.EntityFrameworkCore.SqlServer.Update.Internal.SqlServerModificationCommandBatch.ExecuteAsync(IRelationalConnection connection, CancellationToken cancellationToken)
   at Microsoft.EntityFrameworkCore.Update.Internal.BatchExecutor.ExecuteAsync(IEnumerable`1 commandBatches, IRelationalConnection connection, CancellationToken cancellationToken)
   at Microsoft.EntityFrameworkCore.Update.Internal.BatchExecutor.ExecuteAsync(IEnumerable`1 commandBatches, IRelationalConnection connection, CancellationToken cancellationToken)
   at Microsoft.EntityFrameworkCore.Update.Internal.BatchExecutor.ExecuteAsync(IEnumerable`1 commandBatches, IRelationalConnection connection, CancellationToken cancellationToken)
   at Microsoft.EntityFrameworkCore.ChangeTracking.Internal.StateManager.SaveChangesAsync(IList`1 entriesToSave, CancellationToken cancellationToken)
   at Microsoft.EntityFrameworkCore.ChangeTracking.Internal.StateManager.SaveChangesAsync(StateManager stateManager, Boolean acceptAllChangesOnSuccess, CancellationToken cancellationToken)
   at Microsoft.EntityFrameworkCore.SqlServer.Storage.Internal.SqlServerExecutionStrategy.ExecuteAsync[TState,TResult](TState state, Func`4 operation, Func`4 verifySucceeded, CancellationToken cancellationToken)
   at Microsoft.EntityFrameworkCore.DbContext.SaveChangesAsync(Boolean acceptAllChangesOnSuccess, CancellationToken cancellationToken)"
"Apr 1, 2026 @ 14:16:21.945","Exception caught: An error occurred while saving the entity changes. See the inner exception for details.. RabbitMQ message End on: 686cb7cf6f12, Method: Unir.Expedientes.Application.Matriculacion.MatriculaRealizada.Commands.CreateMatriculaRealizadaCommand, End Date: 04/01/2026 12:16:21, Request: {""MatriculaIdIntegracion"":""6062350"",""AlumnoIdIntegracion"":""376962"",""FechaRecepcion"":""2026-04-01T00:00:00"",""FechaAlta"":""2026-04-01T12:16:09.7718528Z"",""EstadoDemo"":null,""FechaHora"":""0001-01-01T00:00:00"",""Mensaje"":""MatriculaRealizada"",""Origen"":""Rabbit""}"
